source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,pmra,pmdec,radial_velocity
168726523212358272,58.53304404662457,31.88359461391294,3.855550617532855,2.8219895,0.35094476,7.27424808859301,-9.14135670813523,
6838311796136238976,326.76139246141946,-16.128607188133948,85.94055985093036,2.836813,0.6872513,259.7074391661449,-296.72127999345474,
1824534959611831680,296.84697410021977,18.53431498544213,5.967380825829624,2.8368227,1.9357872,7.276983030772307,0.3182083939340873,
6875990375999580544,305.2529803545091,-14.781406001156812,8.396575006308046,2.8368742,1.0786076,44.133447193153046,0.3602279482402574,
6674382927491854848,309.3921343889334,-47.2912080024033,32.898854474949125,2.8521497,1.2221763,50.921628478362564,66.02564942441289,
2769202742740232960,3.3089703843753013,15.183550741446307,6.947422027434692,2.8534293,0.09509516,0.4915025684300727,-10.72983322504956,
1823067317695766784,299.6895907690142,19.4922471120651,11.337545204585858,2.8593628,1.6970007,65.00494835300688,22.72079936785127,
2610370969483589888,343.1537089468947,-7.579451402482835,8.936000082367386,2.8595295,1.9338799,14.964393803765283,32.74227724801962,
4039970797062166400,267.4647360322948,-37.0432231563698,24.73401438925934,2.860071,1.3463864,41.7174587158551,11.974986141863557,
5958043164999014400,266.8961644868148,-40.127021345862346,1.4177487203133474,2.8666828,0.9037235,0.004687998609124916,-5.396295236578201,
2199493438511811712,332.7137697826255,58.20128527773775,3.2971978923053005,2.8701382,1.5724754,13.358975544208866,5.274814743911376,
583588100209595776,133.84799100696154,5.9456285938922715,21.313272879490093,2.8702028,1.1994629,-101.03709490331457,14.261244607726608,
5253347574087339776,154.27049434677835,-61.3322788093693,4.304645225574549,2.8710227,1.5570004,-25.587496093560038,5.812252489542484,
2858629802998456576,9.832595312681915,30.86050281776377,31.573488734557774,2.8720777,1.4206281,176.85629399879502,-108.17132628918509,
6235406071207202688,239.71290472790042,-26.114226866466353,9.673294610301134,2.8735147,-0.06000185,-12.39941652411019,-26.21019748451426,
5538814190283894656,116.31367447237092,-37.96856044058731,2.9459649267338475,2.875049,1.8465354,-10.539646879888679,5.584357504332386,
4444057469252265984,254.41575470820635,9.374984808370574,37.112505074250734,2.8820894,1.3088837,-292.63793453634236,-9.948193103141083,
5823248090239625088,229.72661750917953,-68.67968528286241,17.18088396465165,2.882312,0.3196814,-65.81561640185238,-31.186621115818014,
229898024422755840,59.463595170524904,40.0100950978535,5.331620151096612,2.904279,0.008548498,16.84503530613945,-23.553843136836534,
1517698716348324992,194.0056156711975,38.31862104268021,32.722737796620656,2.9043932,0.2194066,-233.7755313345049,55.034770927991445,
2079784488001577600,296.2439176177008,45.13102484391075,21.14741161121059,2.9163165,0.2526536,41.87016581274261,47.297743168717744,
2093931938472201600,283.62614120001314,36.89862858866195,4.235186837675473,2.922179,2.384991,-6.5978879360707055,1.9527840223340567,
5249119024128109952,146.77535748906328,-65.07197322907481,3.7373040047368864,2.9269278,0.6949799,-13.011526727880746,7.637888627323537,
2281778105594488192,354.83578083298244,77.63312481414683,72.51669209892496,2.9429574,1.2568743,-64.86017762406422,171.15860250258777,
6270558110774003968,211.59312413128,-26.682988025787974,30.8889116729351,2.948431,1.3334074,43.38128373019896,-140.95130845178275,
3520586071217872896,187.46509027380262,-16.51605134463174,38.05998179765627,2.9649055,0.19952226,-209.27622914351525,-139.1843207728625,
6007749027577770496,230.4510369940133,-36.261754340239875,11.661557593684153,2.965608,1.662416,-91.2551568138423,-85.73567412146342,
6762701233364896000,286.734746992432,-27.67154143141872,28.319548249048147,2.9668314,1.349406,-53.00095904927703,-253.30363661316218,
1614731957531452544,231.23232031030997,58.966142735645974,32.52388531619131,2.9729202,1.3520339,-8.182586516680766,17.296024945644415,
4356298849169862784,244.58075014832895,-4.692331985478922,30.513634597436656,2.977211,1.2300808,83.9156476548227,40.76265765863977,
6520955322608285824,337.43921411918564,-43.74920644105509,9.155560774760122,2.9805827,2.2058942,-14.736912903642546,2.7981787629368218,
1851924859353116928,318.2340887866534,30.226696772221253,21.81303235858556,2.9821486,1.1928167,-3.7915252059352493,-45.42939001735778,
248577867988535296,55.731412103792316,47.78739289427855,6.243474592998773,2.9823132,0.034811497,29.038044099843425,-23.36491570546787,
4269932382607207040,275.32505935876196,-2.9019428805540897,52.44130794438597,2.9904501,1.2370036,-548.9026127940798,-700.8543065644087,
